MEM = MEAN
TIME = 160212/0000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.304

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
277.17,9911.25,-50.8062,-59.9764,44.3511,-35.3143,-999.0
253.443,10488.0,-55.2026,-65.7266,44.6727,-37.8014,-999.0
231.33,11066.7,-58.1325,-68.7681,45.8944,-37.6916,-999.0
210.739,11651.9,-59.338,-70.8095,49.0486,-31.9863,-999.0
191.585,12248.6,-59.2951,-72.6017,54.6445,-24.1464,-999.0
173.791,12858.9,-59.379,-74.886,59.8746,-21.2325,-999.0
157.282,13483.7,-59.459,-77.8224,63.703,-22.5943,-999.0
141.982,14123.8,-59.6975,-80.4479,63.51,-25.0324,-999.0
127.823,14780.1,-60.0677,-80.4479,60.8088,-26.8467,-999.0
114.738,15452.8,-60.9171,-80.4479,55.472,-27.5825,-999.0
102.658,16142.9,-61.8902,-80.4479,46.1096,-26.3116,-999.0
91.5255,16853.1,-61.9461,-80.4479,32.0157,-19.2681,-999.0
81.2857,17588.9,-61.0028,-80.4479,26.7047,-9.49116,-999.0
71.883,18355.5,-59.6513,-80.4479,23.3697,-7.71136,-999.0
63.2663,19154.9,-59.266,-80.4479,16.8005,-13.4255,-999.0
54.5746,20088.8,-59.1912,-80.4479,13.7274,-11.7579,-999.0


MEM = mem008
TIME = 160212/1200
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.455

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
979.207,383.455,3.91219,1.3062,6.33132,-3.24488,-999.0
971.476,448.238,6.66277,0.614321,11.1475,-12.9145,-999.0
961.183,536.322,9.97108,-0.143476,7.90254,-23.0537,-999.0
948.104,650.605,12.1022,-1.09556,3.79728,-23.7239,-999.0
931.965,794.54,12.7437,-2.4328,2.63343,-21.8507,-999.0
912.402,972.433,12.3707,-4.05489,3.84281,-20.8252,-999.0
889.012,1189.61,11.4861,-6.02787,6.57889,-21.3878,-999.0
861.452,1452.01,10.158,-7.47211,8.81087,-21.0583,-999.0
829.758,1762.54,8.2673,-8.32065,10.6927,-20.5798,-999.0
794.364,2120.96,5.95234,-9.94116,12.8109,-21.6054,-999.0
755.745,2527.3,3.56992,-11.5825,16.1352,-24.6096,-999.0
714.393,2982.12,1.07933,-10.5516,21.3606,-27.457,-999.0
670.828,3485.77,-1.86461,-10.2475,25.9356,-28.6988,-999.0
625.614,4037.97,-5.18392,-12.1978,29.6557,-28.5615,-999.0
580.479,4622.43,-8.74636,-14.9395,32.4934,-27.0973,-999.0
537.452,5215.05,-12.3772,-18.8824,37.4975,-24.5515,-999.0
497.058,5807.36,-16.4208,-23.7987,41.8981,-23.3564,-999.0
459.165,6398.68,-20.6798,-29.6756,42.9636,-23.5668,-999.0
423.638,6988.71,-25.2095,-36.2321,42.0322,-23.9272,-999.0
390.35,7576.96,-30.0811,-41.958,41.8703,-25.4272,-999.0
359.191,8162.83,-35.1414,-46.4289,42.8968,-27.8223,-999.0
330.039,8746.24,-40.3047,-50.225,43.6075,-29.7058,-999.0
302.785,9327.21,-45.5282,-54.5899,43.3236,-30.4784,-999.0
277.332,9905.72,-50.682,-60.4653,42.4278,-32.1253,-999.0
253.587,10482.5,-55.3987,-65.0135,41.7326,-34.7606,-999.0
231.459,11059.9,-58.86,-67.6033,43.687,-34.5548,-999.0
210.853,11643.3,-60.0492,-70.5173,50.2697,-29.6622,-999.0
191.687,12238.2,-59.8865,-72.9424,58.5377,-24.2706,-999.0
173.881,12847.8,-59.4207,-75.3331,63.7891,-22.5233,-999.0
157.361,13473.2,-59.0379,-78.086,64.9307,-23.5584,-999.0
142.049,14115.7,-58.6892,-80.4479,62.1927,-25.1162,-999.0
127.879,14774.9,-59.2732,-80.4479,57.8853,-26.9294,-999.0
114.784,15449.4,-60.6951,-80.4479,53.3108,-28.9928,-999.0
102.694,16139.5,-62.1868,-80.4479,49.5462,-28.6099,-999.0
91.5538,16847.3,-63.2498,-80.4479,43.1952,-23.2731,-999.0
81.3072,17577.5,-63.0536,-80.4479,36.2814,-13.3045,-999.0
71.8983,18339.7,-60.2677,-80.4479,31.5705,-10.7213,-999.0
63.2755,19142.1,-57.3551,-80.4479,22.992,-14.0178,-999.0
54.5777,20083.4,-57.8631,-80.4479,12.1703,-11.9325,-999.0


MEM = mem008
TIME = 160212/1300
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.449

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
980.378,383.449,3.86602,0.906566,3.80145,-7.28891,-999.0
972.645,448.27,6.95719,0.566229,3.87028,-17.3687,-999.0
962.328,536.249,9.05738,0.130853,0.415007,-25.0381,-999.0
949.243,650.098,10.7292,-0.623093,-3.2254,-27.0823,-999.0
933.071,793.413,11.4305,-1.76452,-3.95753,-25.7345,-999.0
913.476,970.634,11.266,-3.39488,-1.03324,-24.8032,-999.0
890.05,1187.14,10.5975,-5.5258,3.64325,-23.8833,-999.0
862.454,1448.9,9.50947,-7.75635,7.27381,-21.5493,-999.0
830.724,1758.78,7.77837,-9.62759,9.77861,-19.9623,-999.0
795.29,2116.64,5.69121,-11.5528,12.8442,-20.6473,-999.0
756.628,2522.64,3.51849,-13.5987,17.5497,-23.5431,-999.0
715.243,2977.08,1.0466,-14.9983,21.9966,-26.4293,-999.0
671.651,3480.16,-1.87058,-14.5661,24.9639,-27.5246,-999.0
626.401,4032.01,-5.11213,-13.966,28.4918,-27.4635,-999.0
581.212,4616.54,-8.60349,-15.6281,32.3871,-26.2165,-999.0
538.13,5209.26,-12.4335,-18.7794,36.0883,-23.4639,-999.0
497.677,5801.38,-16.6025,-23.0194,39.1439,-22.3298,-999.0
459.727,6392.42,-20.8636,-28.4749,41.3468,-22.4399,-999.0
424.147,6982.22,-25.3567,-34.45,42.7268,-23.1717,-999.0
390.812,7570.37,-30.1382,-40.2224,43.6645,-24.4122,-999.0
359.608,8156.36,-35.0931,-45.8704,44.4774,-25.7638,-999.0
330.417,8740.07,-40.1977,-50.9058,44.5584,-26.9583,-999.0
303.125,9321.43,-45.4195,-55.4135,43.0442,-28.177,-999.0
277.638,9900.32,-50.5881,-60.1129,41.2241,-29.5381,-999.0
253.861,10477.6,-55.2346,-64.2175,42.0633,-30.6093,-999.0
231.702,11055.9,-58.521,-68.3213,47.0882,-30.3706,-999.0
211.068,11640.2,-59.7906,-71.6297,53.3795,-30.6581,-999.0
191.877,12236.0,-59.6453,-73.7865,59.0764,-29.9444,-999.0
174.047,12845.7,-59.7579,-75.7568,62.8106,-28.6753,-999.0
157.504,13470.0,-59.6637,-78.2982,64.0014,-29.0364,-999.0
142.173,14110.4,-59.5778,-80.4479,62.2214,-29.594,-999.0
127.984,14767.1,-60.2191,-80.4479,57.7189,-30.7075,-999.0
114.871,15438.9,-61.7209,-80.4479,51.3227,-31.5351,-999.0
102.765,16125.2,-63.7711,-80.4479,46.2879,-30.5913,-999.0
91.6098,16827.4,-65.2884,-80.4479,46.6063,-27.1826,-999.0
81.3499,17551.8,-64.6795,-80.4479,44.7119,-17.4839,-999.0
71.9283,18310.4,-60.9958,-80.4479,38.4703,-10.5541,-999.0
63.2938,19115.5,-55.6463,-80.4479,25.9527,-8.9211,-999.0
54.5838,20065.9,-55.9636,-80.4479,6.03732,-6.49297,-999.0


MEM = mem008
TIME = 160212/1400
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.5

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
980.932,383.5,4.3607,0.917387,2.68091,-7.9866,-999.0
973.192,448.217,5.75821,0.789234,2.96445,-17.2846,-999.0
962.873,535.95,8.48457,0.427385,-0.942714,-26.1305,-999.0
949.766,649.743,10.846,-0.582198,-5.04214,-26.6508,-999.0
933.596,793.13,11.5748,-2.10112,-5.20382,-23.7458,-999.0
913.984,970.345,11.1542,-3.7781,-1.62017,-23.0276,-999.0
890.556,1186.65,10.1812,-5.5729,3.59227,-23.444,-999.0
862.937,1448.08,9.20189,-8.08278,8.20913,-22.7608,-999.0
831.19,1757.86,7.897,-10.4262,11.7904,-22.2084,-999.0
795.738,2116.09,6.18483,-12.3017,15.6267,-23.3974,-999.0
757.058,2522.8,4.05729,-14.6104,19.7857,-24.9084,-999.0
715.654,2977.91,1.45914,-16.8876,23.4518,-25.9795,-999.0
672.045,3481.51,-1.51695,-16.8668,26.1155,-26.5443,-999.0
626.775,4033.86,-4.79253,-15.2277,28.7839,-26.9163,-999.0
581.561,4618.9,-8.39063,-15.799,32.1805,-26.3562,-999.0
538.449,5212.03,-12.2949,-18.9051,36.9366,-22.9346,-999.0
497.969,5804.44,-16.5178,-23.0656,40.3727,-22.2149,-999.0
459.995,6395.7,-20.7988,-28.3669,42.0516,-23.1163,-999.0
424.393,6985.7,-25.3078,-33.6492,43.197,-23.8682,-999.0
391.035,7574.18,-29.9914,-38.7439,44.6959,-24.5051,-999.0
359.808,8160.67,-34.9089,-45.0209,45.4862,-25.2738,-999.0
330.598,8744.85,-40.052,-51.9239,44.8112,-26.7035,-999.0
303.287,9326.58,-45.3204,-56.5682,43.5429,-28.4217,-999.0
277.783,9905.79,-50.5007,-59.6117,42.5274,-30.0017,-999.0
253.991,10483.8,-54.7992,-63.2877,42.9001,-31.9454,-999.0
231.817,11064.4,-57.2837,-68.4925,47.2123,-34.793,-999.0
211.171,11652.7,-58.2864,-71.8437,54.5596,-35.2425,-999.0
191.966,12252.1,-58.6096,-73.9615,61.3047,-32.9411,-999.0
174.125,12863.9,-59.387,-76.1179,65.2155,-29.0598,-999.0
157.572,13487.6,-60.5206,-78.168,66.9386,-28.1048,-999.0
142.231,14124.2,-61.3841,-80.4479,65.2454,-27.7206,-999.0
128.034,14775.0,-62.298,-80.4479,60.5837,-27.457,-999.0
114.913,15440.9,-63.482,-80.4479,54.0634,-27.6143,-999.0
102.799,16122.8,-64.8571,-80.4479,49.0943,-26.0048,-999.0
91.6372,16822.8,-65.6777,-80.4479,47.7469,-22.9289,-999.0
81.3704,17545.7,-65.3276,-80.4479,47.2297,-22.0417,-999.0
71.9429,18301.3,-62.1628,-80.4479,40.5096,-21.5826,-999.0
63.3026,19101.9,-57.1208,-80.4479,28.8027,-18.8861,-999.0
54.5868,20049.3,-56.248,-80.4479,6.07868,-7.0365,-999.0


MEM = mem008
TIME = 160212/1500
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.754

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
981.097,383.754,6.91457,1.43257,0.854475,-11.8736,-999.0
973.352,448.793,6.19804,1.23877,0.910061,-14.7902,-999.0
963.026,536.487,7.85047,0.643778,-1.83833,-25.1545,-999.0
949.927,650.044,10.2487,-0.347399,-6.28947,-26.064,-999.0
933.751,793.166,11.0605,-1.87889,-6.74941,-21.6656,-999.0
914.134,970.052,10.565,-3.48059,-3.19752,-20.4526,-999.0
890.698,1185.87,9.43178,-4.98511,2.1073,-23.0315,-999.0
863.072,1446.66,8.46064,-7.66486,5.89354,-25.1912,-999.0
831.319,1755.87,7.60139,-11.1651,10.1688,-24.5672,-999.0
795.867,2113.93,6.33516,-13.8633,15.0096,-24.017,-999.0
757.191,2520.84,4.32643,-15.416,19.4457,-23.9597,-999.0
715.781,2976.28,1.62722,-16.6283,23.0957,-24.4673,-999.0
672.161,3480.14,-1.45897,-15.8989,25.9706,-25.1759,-999.0
626.877,4032.64,-4.81475,-14.1578,29.1246,-25.4297,-999.0
581.65,4617.76,-8.42725,-15.0969,33.5708,-23.7937,-999.0
538.529,5210.8,-12.3957,-18.569,38.8231,-20.1684,-999.0
498.042,5803.07,-16.5968,-22.4966,41.2059,-20.8153,-999.0
460.06,6394.32,-20.7928,-27.1735,42.6909,-22.3914,-999.0
424.451,6984.56,-25.1816,-32.8409,43.3282,-23.6796,-999.0
391.089,7573.42,-29.8078,-40.024,42.8116,-25.3647,-999.0
359.86,8160.3,-34.7474,-46.1516,41.5843,-27.6951,-999.0
330.644,8744.8,-39.9704,-49.1989,40.3217,-29.8402,-999.0
303.329,9326.78,-45.2362,-53.3735,39.5255,-31.5892,-999.0
277.819,9906.44,-50.253,-59.2354,39.9647,-32.8602,-999.0
254.024,10485.3,-54.3995,-64.3205,43.0648,-34.6719,-999.0
231.848,11066.8,-57.0422,-68.2752,48.6324,-37.7204,-999.0
211.198,11655.6,-58.1651,-71.8404,56.2053,-38.1772,-999.0
191.992,12255.2,-58.5858,-74.7406,62.4789,-33.9555,-999.0
174.147,12866.9,-59.4637,-76.2439,67.1194,-28.9472,-999.0
157.59,13490.3,-60.6859,-77.5643,69.1716,-28.0385,-999.0
142.247,14126.6,-61.4364,-79.773,66.9013,-25.5982,-999.0
128.047,14777.0,-62.5525,-80.4479,62.765,-21.9491,-999.0
114.924,15442.2,-63.6997,-80.4479,56.7203,-19.7824,-999.0
102.808,16124.3,-64.5598,-80.4479,50.7598,-18.3023,-999.0
91.6439,16825.9,-65.0105,-80.4479,45.9963,-18.3809,-999.0
81.3754,17552.6,-63.8625,-80.4479,41.6715,-25.8625,-999.0
71.9462,18311.3,-61.9222,-80.4479,31.9796,-32.9732,-999.0
63.3046,19107.4,-59.7409,-80.4479,23.3983,-28.5029,-999.0
54.5876,20048.4,-56.89,-80.4479,9.96538,-5.97503,-999.0


MEM = mem008
TIME = 160212/1600
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.949

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
981.847,383.949,8.88266,1.72378,0.367125,-12.4052,-999.0
974.096,449.437,8.04459,1.4848,0.255691,-15.0585,-999.0
963.766,537.282,7.2487,0.840098,-0.787684,-20.721,-999.0
950.65,650.64,9.83225,-0.417964,-7.08593,-25.841,-999.0
934.459,793.553,10.6332,-1.60667,-7.69013,-21.8693,-999.0
914.833,970.127,9.89165,-2.69141,-4.08961,-20.8049,-999.0
891.369,1185.5,8.74087,-3.96748,0.0971499,-23.6352,-999.0
863.721,1445.79,7.87874,-6.70004,2.9613,-26.1046,-999.0
831.934,1754.53,7.18225,-10.6998,7.87549,-26.2753,-999.0
796.459,2112.23,6.14051,-13.9228,14.2487,-25.8994,-999.0
757.748,2519.11,4.44442,-15.1863,20.6579,-24.3663,-999.0
716.304,2974.94,1.85123,-14.8972,24.8157,-23.7804,-999.0
672.638,3479.58,-1.12308,-13.392,27.5401,-24.0884,-999.0
627.307,4033.08,-4.47821,-12.7762,31.2357,-23.9586,-999.0
582.042,4619.04,-8.13537,-15.0924,36.3606,-21.7382,-999.0
538.888,5212.52,-12.3437,-18.5664,39.5965,-19.7909,-999.0
498.373,5805.06,-16.4498,-22.7139,40.3266,-22.3804,-999.0
460.365,6396.72,-20.5939,-28.1308,40.1038,-24.8516,-999.0
424.731,6987.47,-24.9276,-34.2604,40.4917,-26.561,-999.0
391.345,7576.88,-29.6258,-39.5135,41.2063,-27.9066,-999.0
360.092,8164.17,-34.6747,-44.0882,41.5614,-28.8897,-999.0
330.854,8748.95,-39.8885,-48.4213,41.554,-29.3716,-999.0
303.517,9331.21,-45.1593,-52.6049,41.3111,-29.1261,-999.0
277.989,9911.06,-50.2548,-57.5308,41.8122,-29.7615,-999.0
254.176,10489.9,-54.5366,-62.6163,45.6129,-32.0136,-999.0
231.984,11071.0,-57.2352,-67.4215,53.0252,-33.6852,-999.0
211.321,11659.6,-58.1979,-71.6812,59.9058,-33.6192,-999.0
192.099,12259.5,-58.4226,-74.0135,65.0188,-31.2745,-999.0
174.242,12871.7,-59.3503,-75.095,68.4963,-28.2473,-999.0
157.673,13495.7,-60.469,-76.4547,69.7533,-29.1576,-999.0
142.318,14132.7,-61.2773,-78.7758,67.6538,-29.0408,-999.0
128.106,14784.0,-62.2669,-80.4479,63.4866,-25.9636,-999.0
114.973,15450.2,-63.4776,-80.4479,57.893,-22.8137,-999.0
102.848,16134.4,-63.6525,-80.4479,50.8443,-21.4697,-999.0
91.6758,16841.3,-62.998,-80.4479,44.9013,-22.6777,-999.0
81.399,17574.2,-62.4246,-80.4479,36.716,-27.8474,-999.0
71.9624,18335.9,-61.9499,-80.4479,28.5223,-32.3254,-999.0
63.3145,19130.3,-60.7988,-80.4479,23.4758,-27.3587,-999.0
54.5911,20067.8,-57.7223,-80.4479,18.3358,-1.0222,-999.0


MEM = mem008
TIME = 160212/1700
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.098

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
983.295,384.098,10.3756,2.01675,-2.00438,-14.3582,-999.0
975.528,449.931,9.43993,1.79757,-2.44885,-16.7514,-999.0
965.18,538.205,8.45626,1.55621,-2.87806,-18.2231,-999.0
952.047,651.282,7.39219,0.740659,-5.59544,-23.6762,-999.0
935.826,793.196,8.78035,-0.786527,-10.2339,-26.0624,-999.0
916.164,968.989,8.93572,-1.87069,-7.96927,-21.9934,-999.0
892.659,1183.82,8.0175,-2.84761,-4.16482,-22.6867,-999.0
864.963,1443.57,7.12384,-5.1544,-1.37853,-25.7114,-999.0
833.12,1751.6,6.36889,-9.37085,3.99707,-27.0463,-999.0
797.581,2108.49,5.51593,-13.5005,11.1329,-27.1302,-999.0
758.813,2514.8,4.18167,-15.0781,18.1706,-25.1192,-999.0
717.306,2970.31,1.70407,-15.3073,23.1392,-23.2058,-999.0
673.578,3474.71,-1.27697,-13.3173,26.7234,-23.5477,-999.0
628.178,4027.91,-4.72633,-12.0012,32.0572,-22.8839,-999.0
582.84,4613.5,-8.37661,-14.6892,36.6063,-19.9595,-999.0
539.622,5206.71,-12.4601,-18.2464,38.6146,-20.1663,-999.0
499.042,5799.3,-16.3821,-22.5173,39.4036,-23.0426,-999.0
460.978,6391.44,-20.3582,-27.6235,40.5456,-25.4866,-999.0
425.287,6982.85,-24.7297,-33.2175,41.732,-26.6604,-999.0
391.849,7572.81,-29.4924,-39.0865,42.6083,-27.2352,-999.0
360.55,8160.62,-34.4671,-46.11,43.0611,-27.6562,-999.0
331.269,8746.05,-39.6418,-53.0302,43.156,-27.5811,-999.0
303.893,9329.06,-44.8892,-57.8504,43.8969,-26.8456,-999.0
278.329,9909.9,-49.8504,-61.5337,46.9345,-26.9016,-999.0
254.48,10490.3,-53.8362,-64.9917,51.442,-30.0636,-999.0
232.256,11074.0,-56.1601,-68.2741,56.1992,-35.1,-999.0
211.56,11665.5,-57.2442,-71.0131,60.8832,-37.672,-999.0
192.309,12267.7,-57.9552,-73.2587,65.7663,-37.3213,-999.0
174.426,12881.2,-59.0567,-74.8714,70.718,-35.2924,-999.0
157.832,13506.1,-60.3998,-76.5992,73.5241,-35.763,-999.0
142.454,14143.2,-61.4758,-78.4758,72.7925,-35.1969,-999.0
128.223,14793.6,-62.8657,-80.4479,68.7854,-32.4767,-999.0
115.07,15457.8,-64.3765,-80.4479,62.5371,-28.0339,-999.0
102.928,16139.2,-64.7546,-80.4479,54.731,-22.5403,-999.0
91.7381,16841.8,-64.7517,-80.4479,47.0856,-19.6059,-999.0
81.4467,17568.6,-64.5695,-80.4479,36.6044,-21.5546,-999.0
71.9958,18325.0,-63.1394,-80.4479,24.9478,-25.9559,-999.0
63.3345,19118.2,-60.7823,-80.4479,17.8439,-26.9739,-999.0
54.5979,20054.4,-58.7351,-80.4479,16.471,-6.15306,-999.0


MEM = mem008
TIME = 160212/1800
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.202

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
983.645,384.202,11.4476,2.17935,-4.64329,-13.8433,-999.0
975.882,450.273,10.4532,1.93853,-5.45253,-15.9647,-999.0
965.535,538.851,9.42327,1.70488,-5.95145,-17.1007,-999.0
952.39,652.297,8.21474,1.45249,-6.31741,-17.8742,-999.0
936.162,793.911,6.76055,1.18326,-6.51125,-18.3347,-999.0
916.482,968.498,6.75548,-0.626681,-9.10587,-23.4448,-999.0
892.966,1182.19,6.87629,-1.84095,-4.56182,-21.5467,-999.0
865.253,1441.05,6.16317,-4.04328,-1.10645,-23.9946,-999.0
833.398,1748.12,5.43394,-8.21065,3.58247,-26.2131,-999.0
797.849,2104.13,4.97737,-13.1953,10.8803,-27.2983,-999.0
759.07,2509.86,3.92001,-14.4294,17.364,-28.3359,-999.0
717.54,2965.26,1.58858,-11.9594,22.5769,-28.1412,-999.0
673.779,3469.55,-1.66104,-10.5741,27.1251,-25.9334,-999.0
628.349,4022.32,-5.01386,-11.3494,33.1287,-22.9415,-999.0
582.993,4607.43,-8.60829,-14.1923,36.5326,-21.4,-999.0
539.757,5200.31,-12.6076,-17.3471,37.4734,-22.3422,-999.0
499.163,5792.79,-16.4282,-21.6319,38.5676,-24.6744,-999.0
461.083,6384.89,-20.4108,-26.725,40.3755,-26.6048,-999.0
425.383,6976.22,-24.7927,-32.5322,41.9959,-27.4794,-999.0
391.935,7566.11,-29.5134,-39.2751,43.4204,-27.6436,-999.0
360.626,8153.86,-34.5071,-46.1566,44.2308,-27.022,-999.0
331.337,8739.17,-39.7137,-51.8489,44.7486,-26.1369,-999.0
303.954,9322.05,-44.9455,-56.0687,46.0908,-25.7697,-999.0
278.382,9902.82,-49.8803,-59.7607,48.5242,-27.3581,-999.0
254.528,10482.9,-54.0533,-63.6931,51.2098,-30.6842,-999.0
232.297,11065.5,-56.7824,-67.7409,55.0825,-33.2142,-999.0
211.596,11655.5,-57.7803,-71.1022,60.7405,-34.4871,-999.0
192.342,12256.7,-58.1708,-73.4795,66.0338,-35.2262,-999.0
174.452,12869.8,-59.1486,-75.3213,69.3594,-35.4046,-999.0
157.855,13494.3,-60.5963,-77.1129,71.2327,-36.8246,-999.0
142.474,14130.7,-61.7998,-79.0323,70.1277,-37.4477,-999.0
128.239,14780.8,-62.7883,-80.4479,66.3211,-35.1593,-999.0
115.085,15446.4,-63.6293,-80.4479,60.4556,-30.4084,-999.0
102.94,16130.0,-64.1924,-80.4479,55.1392,-22.9039,-999.0
91.7483,16835.0,-63.913,-80.4479,48.7672,-18.8806,-999.0
81.4542,17565.8,-63.1952,-80.4479,37.7859,-23.8815,-999.0
72.0011,18325.7,-62.6024,-80.4479,22.8565,-27.7177,-999.0
63.3376,19120.0,-60.8345,-80.4479,14.6644,-21.4903,-999.0
54.5991,20057.0,-58.4528,-80.4479,18.1017,-5.85529,-999.0


MEM = mem008
TIME = 160212/1900
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.249

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
984.68,384.249,11.9656,2.1267,-5.23974,-14.4641,-999.0
976.902,450.432,10.9621,1.88235,-5.94422,-16.5293,-999.0
966.545,539.159,9.93453,1.64421,-6.28879,-17.5966,-999.0
953.384,652.798,8.72656,1.37935,-6.53119,-18.369,-999.0
937.142,794.651,7.26825,1.07245,-6.75492,-19.0597,-999.0
917.439,968.997,5.50968,0.738833,-6.86782,-19.4987,-999.0
893.894,1181.69,5.33157,-1.17314,-6.4426,-24.8249,-999.0
866.14,1439.29,4.74011,-2.61523,-2.66943,-23.0329,-999.0
834.245,1744.99,4.05075,-6.24519,1.61279,-23.5218,-999.0
798.649,2099.51,3.75736,-11.3917,8.3434,-25.9619,-999.0
759.819,2503.83,2.93272,-12.1994,14.8733,-28.9165,-999.0
718.228,2958.47,1.22999,-9.08056,24.8028,-28.389,-999.0
674.406,3462.68,-1.7723,-9.18959,31.4587,-24.0139,-999.0
628.929,4015.16,-5.34911,-11.0607,34.818,-21.5959,-999.0
583.527,4599.5,-9.06477,-13.5656,36.3547,-20.8591,-999.0
540.243,5191.67,-12.9111,-16.5106,37.1139,-22.3173,-999.0
499.602,5783.74,-16.625,-20.6611,38.0851,-24.6485,-999.0
461.483,6375.68,-20.4663,-26.5371,39.9258,-26.8729,-999.0
425.748,6967.05,-24.7541,-33.0886,42.3172,-28.2821,-999.0
392.267,7557.06,-29.4912,-38.7986,43.9098,-28.1732,-999.0
360.927,8144.91,-34.5373,-44.0131,44.7627,-27.6554,-999.0
331.609,8730.27,-39.7437,-49.2637,45.4792,-28.2501,-999.0
304.199,9313.23,-44.9366,-54.0515,46.2731,-29.6914,-999.0
278.602,9894.22,-49.8041,-58.3204,47.9005,-30.4887,-999.0
254.725,10474.9,-53.79,-62.876,51.1558,-31.1232,-999.0
232.473,11058.5,-56.4201,-67.3165,56.2612,-33.0157,-999.0
211.752,11648.8,-57.946,-70.8567,61.5333,-35.5541,-999.0
192.479,12248.6,-59.0687,-73.2757,66.2771,-36.394,-999.0
174.573,12859.1,-60.2883,-75.0094,69.3885,-36.1042,-999.0
157.959,13480.7,-61.4838,-76.8778,71.6089,-36.5707,-999.0
142.564,14115.6,-62.0626,-79.3185,71.5701,-36.034,-999.0
128.315,14766.6,-62.1099,-80.4479,68.164,-32.889,-999.0
115.148,15435.9,-62.1695,-80.4479,61.3958,-28.4749,-999.0
102.991,16125.4,-62.2128,-80.4479,53.6132,-22.274,-999.0
91.7887,16835.9,-62.8513,-80.4479,46.7426,-19.9109,-999.0
81.4847,17569.0,-63.1827,-80.4479,34.4753,-30.159,-999.0
72.0225,18326.6,-64.109,-80.4479,22.99,-29.6534,-999.0
63.3506,19116.2,-62.1026,-80.4479,16.199,-18.5661,-999.0
54.6035,20050.8,-58.7642,-80.4479,22.226,-7.81384,-999.0


MEM = mem008
TIME = 160212/2000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.246

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
985.569,384.246,11.9093,2.27694,-5.38651,-15.1796,-999.0
977.792,450.426,10.9288,2.07074,-6.05322,-17.1312,-999.0
967.421,539.16,9.9265,1.87394,-6.31444,-17.9305,-999.0
954.246,652.819,8.74385,1.65122,-6.44434,-18.3663,-999.0
937.985,794.711,7.30893,1.38426,-6.52792,-18.6916,-999.0
918.261,969.126,5.57573,1.06352,-6.58742,-18.9691,-999.0
894.695,1181.36,4.07509,-0.78232,-8.14684,-25.5693,-999.0
866.918,1438.09,3.97385,-2.37309,-3.72835,-24.5671,-999.0
834.988,1743.06,3.37538,-5.64363,0.888979,-23.8884,-999.0
799.348,2096.69,2.84396,-9.90531,6.40273,-26.5241,-999.0
760.469,2499.98,2.16876,-10.6965,13.6929,-29.2498,-999.0
718.839,2953.86,0.899402,-8.96418,25.6299,-26.9264,-999.0
674.98,3457.48,-2.08943,-9.76846,32.5492,-21.4642,-999.0
629.461,4009.34,-5.60313,-11.2708,36.2115,-20.0664,-999.0
584.017,4593.09,-9.42317,-13.0199,37.2055,-20.5055,-999.0
540.691,5184.9,-12.975,-16.5221,37.9849,-22.6078,-999.0
500.019,5777.07,-16.474,-21.7349,39.9664,-24.7244,-999.0
461.87,6369.36,-20.2655,-27.6933,42.245,-26.3636,-999.0
426.104,6961.11,-24.6382,-33.3331,43.9079,-27.2473,-999.0
392.592,7551.35,-29.4718,-38.3596,45.1133,-27.5043,-999.0
361.224,8139.28,-34.5508,-42.8592,45.942,-27.8931,-999.0
331.878,8724.75,-39.72,-47.5963,46.6322,-28.7547,-999.0
304.441,9308.11,-44.727,-53.2749,47.1441,-29.8297,-999.0
278.82,9890.25,-49.1866,-59.174,48.1634,-31.9543,-999.0
254.92,10473.1,-52.8527,-64.3201,50.2123,-35.3497,-999.0
232.647,11058.8,-55.7805,-67.6162,53.7132,-37.8492,-999.0
211.906,11650.0,-58.0886,-69.9756,58.9095,-37.7328,-999.0
192.614,12248.7,-59.8131,-72.1223,65.4368,-35.0415,-999.0
174.69,12857.0,-61.1094,-74.3555,70.2067,-32.2127,-999.0
158.062,13477.3,-61.7562,-77.047,73.3251,-31.276,-999.0
142.651,14112.6,-61.6485,-80.2448,73.8402,-30.1064,-999.0
