MEM = DETERMINISTIC
TIME = 160503/0000
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
732.91,2734.44,7.45,-0.89,11.1920601617,-8.30589744059,0.0
707.76,3021.02,5.45,-1.5,15.2480972645,-6.75702662891,0.0
681.72,3326.4,3.07,-2.74,19.2624714485,-5.16857096645,0.0
654.84,3650.96,0.43,-4.51,22.2174566423,-3.09478475992,0.0
627.23,3995.08,-2.57,-4.06,24.7285213675,-0.90675371517,0.0
599.02,4359.14,-4.99,-4.99,27.9114029353,0.350763497297,0.0
570.25,4743.54,-8.59,-9.89,29.5269433868,-0.0566877314643,0.0
541.12,5148.68,-11.03,-11.05,28.4184817319,-4.7199381563,0.0
511.81,5574.99,-13.3,-13.3,28.6541685339,-8.03813721113,0.0
482.38,6022.92,-16.76,-17.26,30.1306771167,-6.88424433436,0.0
452.97,6492.97,-19.52,-21.9,33.6184373788,-5.90968937518,0.0
423.76,6985.64,-22.31,-28.88,36.4925012312,-6.17224457913,0.0
394.8,7501.47,-26.33,-32.32,36.5415967554,-6.8913964287,0.0
366.17,8041.03,-30.56,-36.02,37.6658385732,-4.58475035592,0.0
337.99,8604.87,-34.95,-43.31,40.9912089131,-4.23602937244,0.0
310.36,9193.58,-39.85,-54.39,43.4731936045,-3.57414712357,0.0
283.36,9807.78,-45.42,-56.82,45.2900334491,-4.0021930782,0.0
257.09,10448.0,-51.27,-58.59,48.6112182381,-3.94532440152,0.0
231.69,11114.88,-57.07,-62.66,51.7441748754,0.31609110883,0.0
207.27,11809.24,-63.13,-68.22,54.4242342197,1.57724559281,0.0
184.1,12531.96,-66.5,-70.63,54.7546906661,-4.17469358303,0.0
162.55,13283.92,-66.55,-72.17,53.5296259764,-2.580576634,0.0
142.99,14065.97,-62.38,-76.14,48.1195750592,-8.63206953168,0.0
125.43,14878.92,-59.35,-82.96,34.1097365888,-12.563459538,0.0
109.61,15723.54,-58.32,-84.32,28.7321942191,-9.87646309402,0.0
95.29,16600.44,-59.66,-81.08,25.4053553688,-11.1839168581,0.0
82.42,17505.85,-59.78,-83.0,21.7816306084,-10.4126470838,0.0
71.14,18425.02,-59.86,-84.25,19.1411219974,-12.1379550363,0.0
61.38,19346.68,-59.45,-84.56,17.2737249244,-10.502589376,0.0
52.97,20270.0,-58.08,-84.91,15.4465172519,-9.61461020759,0.0
45.75,21194.61,-57.0,-85.21,14.2063678742,-10.6045364824,0.0
39.51,22120.19,-57.45,-85.62,10.1341303459,-8.30355437251,0.0
34.13,23046.45,-56.83,-86.08,6.52926545757,-2.35068020817,0.0
29.49,23973.18,-55.5,-86.54,5.89576455102,-4.5141778852,0.0
25.52,24900.17,-52.43,-86.48,3.04664990566,-0.938436150898,0.0
22.12,25827.33,-51.11,-86.82,1.83232627921,7.23597215567,0.0
19.18,26754.56,-50.18,-87.22,0.648245901059,9.97030919589,0.0
16.65,27681.82,-49.25,-87.75,3.68666306219,10.9420613239,0.0
14.46,28609.09,-47.5,-88.29,9.46454424533,10.1779356351,0.0
12.57,29536.36,-44.87,-89.07,7.30097994162,8.92005441496,0.0


MEM = DETERMINISTIC
TIME = 160507/0300
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
968.08,420.5,13.7,2.5,-5.14177745398,-9.46209802158,0.0
961.99,473.6,13.31,2.07,-11.8204375133,-16.6391208899,0.0
954.5,539.27,12.74,1.85,-13.4833311198,-18.3151015678,0.0
945.59,617.95,12.11,1.54,-15.815313847,-20.279131067,0.0
935.23,710.1,11.43,1.08,-19.2338769398,-22.6077221862,0.0
923.42,816.15,11.01,0.17,-23.0079799515,-25.135213523,0.0
910.18,936.53,10.79,-0.84,-25.6439165907,-27.5961408739,0.0
895.52,1071.68,10.11,-2.08,-27.1156449347,-29.5708040241,0.0
879.45,1222.02,9.26,-4.72,-27.3498935087,-29.9624556531,0.0
861.99,1387.97,8.75,-10.49,-26.1781182418,-28.1611521503,0.0
843.22,1569.95,9.08,-13.45,-21.4845915794,-23.9449686116,0.0
823.28,1768.36,9.92,-1.73,-11.8764301703,-19.8048269019,0.0
802.25,1983.62,10.53,1.36,-2.30131280129,-17.9894680713,0.0
780.15,2216.12,9.61,1.37,2.65149786772,-17.4498100386,0.0
756.94,2466.26,8.08,1.07,6.13114800568,-16.592444349,0.0
732.71,2734.44,6.76,-0.32,11.8616974915,-13.693518124,0.0
707.53,3021.02,5.0,-1.4,19.3202246425,-12.2184591535,0.0
681.45,3326.4,2.53,-2.14,24.1510933091,-12.1150626917,0.0
654.56,3650.96,0.3,-3.42,27.415549005,-9.63840688474,0.0
626.95,3995.08,-2.62,-4.68,27.7710464963,-4.7021066949,0.0
598.7,4359.14,-5.65,-6.39,28.8413832318,-3.56171697285,0.0
569.95,4743.54,-8.24,-10.42,32.0963604081,-7.35694380752,0.0
540.86,5148.68,-10.53,-14.08,31.4947336339,-9.80951716218,0.0
511.54,5574.99,-14.07,-15.49,31.5681031975,-10.5319159918,0.0
482.07,6022.92,-17.04,-19.32,34.2887854296,-10.3785203343,0.0
452.63,6492.97,-20.07,-24.32,36.540428966,-10.3674573045,0.0
423.38,6985.64,-22.86,-28.29,36.8675027192,-7.83642961535,0.0
394.41,7501.47,-26.48,-31.87,37.4547071954,-5.82507289657,0.0
365.81,8041.03,-30.31,-35.99,38.7267085985,-3.83131024318,0.0
337.67,8604.87,-34.79,-42.6,38.9735626085,-4.27518317818,0.0
310.07,9193.58,-39.92,-47.41,40.1238058071,-3.50332172586,0.0
283.11,9807.78,-45.19,-49.37,46.1857467442,1.89538232289,0.0
256.89,10448.0,-51.05,-56.67,53.7394100267,7.85889087648,0.0
231.52,11114.88,-57.04,-61.94,56.3798173705,18.2754070551,0.0
207.15,11809.24,-62.69,-67.0,61.2088991192,11.6098049234,0.0
183.98,12531.96,-67.3,-71.7,58.9690339304,3.82369155964,0.0
162.43,13283.92,-65.93,-72.12,52.948695343,-4.78143980411,0.0
142.95,14065.97,-61.28,-76.27,47.676295169,-9.80388255883,0.0
125.46,14878.92,-58.97,-84.5,32.2122988219,-13.2572240984,0.0
109.62,15723.54,-59.38,-84.82,26.4326089588,-11.6967659479,0.0
95.28,16600.44,-58.85,-83.13,29.1896536799,-10.451409133,0.0
82.44,17505.85,-59.99,-83.8,26.4115688618,-14.0906187724,0.0
71.13,18425.02,-60.25,-84.22,22.3311796183,-15.9580966243,0.0
61.35,19346.68,-60.39,-84.74,17.9688737213,-16.4135884484,0.0
52.92,20270.0,-58.67,-85.0,9.9723100151,-16.9566818484,0.0
45.68,21194.61,-57.59,-85.25,7.36857540076,-12.4894121037,0.0
39.46,22120.19,-56.52,-85.49,4.28122575698,-9.47745329989,0.0
34.1,23046.45,-56.05,-86.09,4.16335950651,-5.1578657027,0.0
29.51,23973.18,-52.15,-86.33,5.87876968899,3.30711138213,0.0
25.57,24900.17,-51.97,-86.56,4.60120700824,5.65371487591,0.0
22.14,25827.33,-51.75,-86.9,4.96095670537,7.69494814974,0.0
19.2,26754.56,-51.31,-87.33,4.25736737823,2.38326429255,0.0
16.66,27681.82,-48.81,-87.55,2.13146068498,4.88104268541,0.0
14.46,28609.09,-49.21,-88.2,3.46820786595,9.65975900407,0.0
12.56,29536.36,-45.41,-88.99,2.1434384034,13.0037961641,0.0


MEM = DETERMINISTIC
TIME = 160507/0600
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
970.97,420.5,12.73,3.92,-0.108989808046,-3.67224907112,0.0
964.85,473.6,12.77,2.68,-6.69664364308,-7.25708320693,0.0
957.32,539.27,12.46,1.89,-9.29095012624,-8.18531224629,0.0
948.37,617.95,12.17,0.79,-14.3353605538,-9.04493891069,0.0
937.99,710.1,11.88,-0.23,-20.1546949842,-9.66949057179,0.0
926.16,816.15,11.48,-1.11,-24.1932885237,-10.5597324172,0.0
912.9,936.53,10.83,-0.85,-25.9897569035,-11.7348252048,0.0
898.19,1071.68,9.97,-2.61,-25.6340687839,-13.9761480076,0.0
882.04,1222.02,8.89,-5.02,-25.6507890889,-16.9264287998,0.0
864.48,1387.97,7.52,-3.57,-24.1737187033,-18.5961137917,0.0
845.54,1569.95,6.05,-3.38,-22.7642037741,-18.6521978041,0.0
825.26,1768.36,4.94,-6.63,-21.430075587,-17.3661223948,0.0
803.75,1983.62,4.84,-15.75,-18.7391341126,-14.1825811624,0.0
781.14,2216.12,5.07,-18.39,-13.0361883276,-9.13821339286,0.0
757.53,2466.26,4.72,-7.19,-5.30514040761,-7.34224500774,0.0
732.97,2734.44,3.87,-5.48,0.357003092377,-7.92284632633,0.0
707.52,3021.02,2.53,-3.81,5.92983092103,-10.1558259568,0.0
681.22,3326.4,0.64,-2.83,14.0021654202,-12.5987589014,0.0
654.15,3650.96,-1.55,-2.92,22.1337412376,-14.024833374,0.0
626.41,3995.08,-3.66,-4.59,27.6936760166,-14.3673046877,0.0
598.11,4359.14,-5.97,-6.48,33.4855820405,-11.6543607353,0.0
569.37,4743.54,-8.03,-10.73,35.9104342642,-9.27369747673,0.0
540.28,5148.68,-11.32,-11.92,32.9227342649,-11.8464231962,0.0
510.89,5574.99,-14.66,-14.66,33.4090326753,-15.5150445774,0.0
481.38,6022.92,-17.89,-19.55,34.6015758377,-16.5411857458,0.0
451.94,6492.97,-20.71,-25.3,37.041901007,-16.0601739945,0.0
422.61,6985.64,-24.02,-31.08,39.26250694,-15.4184370267,0.0
393.57,7501.47,-27.54,-32.14,41.5970138367,-14.1283806007,0.0
364.94,8041.03,-30.92,-34.27,45.3234623001,-10.7223653006,0.0
336.83,8604.87,-34.96,-40.23,49.722536366,-7.64414674921,0.0
309.3,9193.58,-39.8,-45.6,58.5403854683,6.12185386921,0.0
282.39,9807.78,-45.39,-56.37,59.4597816518,9.66233568851,0.0
256.2,10448.0,-51.48,-56.78,58.3163063677,4.75348782699,0.0
230.84,11114.88,-57.68,-62.27,64.3924813593,0.955351778834,0.0
206.46,11809.24,-63.56,-68.14,64.8360810888,-2.98954811961,0.0
183.33,12531.96,-67.05,-71.71,61.3514650383,-6.34005716922,0.0
161.95,13283.92,-64.24,-73.02,55.3194093107,-10.3227693606,0.0
142.66,14065.97,-59.9,-77.85,43.1114999934,-16.5144311699,0.0
125.23,14878.92,-59.86,-79.81,32.8160239793,-10.0767215944,0.0
109.43,15723.54,-57.93,-82.02,32.5559242277,-11.0702609784,0.0
95.19,16600.44,-58.19,-83.85,26.6594578563,-14.8140956831,0.0
82.38,17505.85,-59.72,-83.91,24.0689501014,-14.0985911885,0.0
71.11,18425.02,-59.62,-84.06,19.0423909894,-11.5597543222,0.0
61.36,19346.68,-59.55,-84.68,13.250358085,-9.77257663199,0.0
52.92,20270.0,-60.01,-85.11,8.83403062774,-9.43694907066,0.0
45.64,21194.61,-58.92,-85.37,7.73413735211,-12.9279217862,0.0
39.41,22120.19,-56.18,-85.53,4.43703200971,-7.03771245267,0.0
34.06,23046.45,-56.37,-86.08,6.89785208736,-8.32031519284,0.0
29.45,23973.18,-53.61,-86.46,10.3395883398,-9.7469428426,0.0
25.5,24900.17,-52.03,-86.47,6.85779741203,0.233487888574,0.0
22.09,25827.33,-52.95,-87.08,10.4906701937,7.00699360372,0.0
19.15,26754.56,-50.06,-87.31,9.48682790472,7.40126227962,0.0
16.62,27681.82,-49.24,-87.84,5.90524909811,11.7822356095,0.0
14.45,28609.09,-46.86,-88.56,1.7087989419,14.9284364602,0.0
12.57,29536.36,-44.28,-89.06,-1.3736120485,17.8110419634,0.0


MEM = DETERMINISTIC
TIME = 160507/0900
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
970.6,420.5,11.72,-0.23,-5.8971431356,-8.32883392719,0.0
964.46,473.6,12.54,-2.16,-13.8971914007,-10.9438684437,0.0
956.93,539.27,12.46,-3.69,-16.6395011325,-10.8885844328,0.0
947.97,617.95,12.18,-5.52,-22.2448906533,-9.07797172201,0.0
937.59,710.1,12.04,-7.64,-26.379763051,-7.9243463489,0.0
925.76,816.15,11.57,-6.52,-27.8577669584,-8.34183393225,0.0
912.49,936.53,10.75,-3.95,-26.5917265273,-10.2982361006,0.0
897.77,1071.68,9.63,-2.15,-24.2650134976,-12.3636419093,0.0
881.61,1222.02,8.23,-1.83,-23.0272490919,-13.7596991001,0.0
864.03,1387.97,7.01,-2.95,-22.3303730674,-14.5458823327,0.0
845.08,1569.95,6.22,-7.07,-21.3874038849,-15.538858486,0.0
824.82,1768.36,5.51,-15.41,-20.4971758239,-16.2925112053,0.0
803.32,1983.62,4.58,-20.94,-18.7092250812,-16.372921409,0.0
780.66,2216.12,3.92,-22.14,-14.8023620438,-15.7518923064,0.0
756.94,2466.26,3.66,-26.76,-9.20112877025,-14.0500920655,0.0
732.29,2734.44,3.11,-29.06,-3.66145549567,-13.1050288942,0.0
706.71,3021.02,1.1,-26.51,1.3661409388,-14.670871499,0.0
680.27,3326.4,-0.6,-13.91,8.94939073611,-17.670777286,0.0
653.11,3650.96,-2.53,-5.09,15.9398236918,-20.0822353736,0.0
625.33,3995.08,-3.97,-8.3,21.0200853967,-21.2043253138,0.0
597.03,4359.14,-6.32,-9.04,26.8101849263,-22.3611967182,0.0
568.28,4743.54,-8.86,-11.05,30.2122930241,-22.4376289597,0.0
539.21,5148.68,-11.27,-14.21,31.7404594311,-23.2475233193,0.0
509.94,5574.99,-13.75,-17.93,33.9004778848,-21.9984075203,0.0
480.61,6022.92,-16.42,-22.35,35.3252808831,-20.8414129968,0.0
451.29,6492.97,-19.95,-25.19,37.0215489795,-20.5382766158,0.0
422.07,6985.64,-23.79,-27.21,41.2301513814,-17.289237356,0.0
393.09,7501.47,-27.45,-29.98,46.8973594007,-12.2071070263,0.0
364.48,8041.03,-31.16,-34.44,53.0489745023,-9.98535541354,0.0
336.35,8604.87,-35.59,-38.88,58.3351201764,-3.00616960845,0.0
308.77,9193.58,-40.67,-44.35,60.6039693522,2.77320887975,0.0
281.83,9807.78,-46.11,-49.81,66.6878913423,0.849709969329,0.0
255.64,10448.0,-51.66,-57.21,74.3900469415,10.6535122326,0.0
230.31,11114.88,-57.93,-62.37,70.0048650742,12.6841787227,0.0
205.96,11809.24,-63.87,-69.39,67.3618397984,5.75126098435,0.0
182.84,12531.96,-67.47,-72.31,62.2276793576,-10.2013256319,0.0
161.58,13283.92,-62.42,-72.55,46.9606698358,-19.5574572223,0.0
142.39,14065.97,-60.8,-76.94,42.0853457961,-7.80765563426,0.0
124.96,14878.92,-59.35,-82.05,39.9164930487,-7.13177574245,0.0
109.2,15723.54,-58.67,-83.47,34.2532212579,-13.1211501547,0.0
94.93,16600.44,-59.31,-84.04,29.4513976022,-19.3901317885,0.0
82.12,17505.85,-60.14,-83.81,23.711085591,-21.7424381623,0.0
70.89,18425.02,-58.73,-84.1,16.4855787811,-15.2124542601,0.0
61.21,19346.68,-58.42,-84.84,16.5313227799,-7.36367657756,0.0
52.83,20270.0,-58.94,-85.24,17.2024256868,-5.29873094958,0.0
45.59,21194.61,-58.79,-85.48,13.671459441,-6.09264503614,0.0
39.34,22120.19,-57.97,-85.74,7.64324468678,-5.24912924005,0.0
33.96,23046.45,-57.56,-86.17,4.0432888182,-9.05159749881,0.0
29.35,23973.18,-54.71,-86.53,-0.54348528633,-6.85971339431,0.0
25.38,24900.17,-54.03,-86.7,-1.30153378385,-3.10077029792,0.0
21.99,25827.33,-51.41,-86.86,0.579652360675,-5.99797381682,0.0
19.08,26754.56,-48.54,-87.21,5.00400109217,-0.836484804613,0.0
16.57,27681.82,-47.63,-87.7,10.7746568166,6.48687101932,0.0
14.4,28609.09,-46.1,-88.71,12.6574277748,12.93436847,0.0
12.53,29536.36,-44.96,-88.86,9.70983357886,16.4118937865,0.0


MEM = DETERMINISTIC
TIME = 160507/1200
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
972.5,420.5,8.57,0.41,2.08191201015,-4.98674688187,0.0
966.29,473.6,10.43,-1.07,0.276848473888,-6.95345416136,0.0
958.7,539.27,11.45,-4.14,-4.79065125995,-4.91259223262,0.0
949.71,617.95,11.91,-6.36,-11.0009250522,-1.61466708557,0.0
939.29,710.1,11.96,-8.65,-14.7422019619,-0.584376706714,0.0
927.44,816.15,11.53,-7.62,-15.4359861888,-1.53255389031,0.0
914.14,936.53,10.48,-4.17,-14.1552905391,-3.64763099964,0.0
899.37,1071.68,9.16,-2.51,-13.1954481134,-5.16592680261,0.0
883.17,1222.02,8.2,-4.41,-13.5452093771,-6.23010023073,0.0
865.56,1387.97,7.54,-9.61,-14.9959888809,-7.85972019642,0.0
846.59,1569.95,6.61,-13.43,-16.2029973542,-10.4902139022,0.0
826.29,1768.36,4.96,-10.31,-16.2343386173,-12.7201990716,0.0
804.68,1983.62,3.2,-10.11,-14.7145620196,-13.3470305232,0.0
781.85,2216.12,1.75,-11.47,-10.8316087253,-13.0885139604,0.0
757.92,2466.26,1.1,-13.97,-4.48692884199,-13.1953632964,0.0
733.04,2734.44,1.25,-21.17,2.48584130271,-15.3310930964,0.0
707.31,3021.02,0.28,-26.09,7.267286118,-17.6930812051,0.0
680.78,3326.4,-1.11,-31.23,10.0019686144,-18.700589224,0.0
653.5,3650.96,-3.09,-35.86,11.4356617442,-19.5462878467,0.0
625.57,3995.08,-4.95,-42.13,12.141387738,-23.483267911,0.0
597.14,4359.14,-6.42,-38.68,13.1911708801,-27.8432238754,0.0
568.32,4743.54,-9.07,-32.68,12.398097643,-29.7698705608,0.0
539.15,5148.68,-11.96,-36.53,9.484915025,-33.2750097845,0.0
509.78,5574.99,-14.5,-44.19,7.380837918,-35.6720703909,0.0
480.3,6022.92,-17.92,-47.22,7.17422514028,-31.938496962,0.0
450.83,6492.97,-21.29,-51.19,15.0721252446,-26.7378006119,0.0
421.58,6985.64,-23.16,-41.09,33.2256984543,-24.9647009055,0.0
392.72,7501.47,-26.14,-32.94,44.1901219987,-19.1685753008,0.0
364.28,8041.03,-30.14,-33.13,53.1344844142,-7.42028613298,0.0
336.25,8604.87,-35.24,-37.54,54.2554712109,1.34492536202,0.0
308.69,9193.58,-40.71,-43.2,51.8404207972,3.20702435125,0.0
281.75,9807.78,-46.06,-48.93,54.5463563856,3.53691469267,0.0
255.55,10448.0,-52.08,-55.26,56.4034751167,6.85553764954,0.0
230.2,11114.88,-58.18,-61.66,56.8842962508,8.77565844049,0.0
205.85,11809.24,-63.67,-68.56,58.7612040204,5.2546353607,0.0
182.93,12531.96,-64.01,-72.57,56.717240183,-13.8891125783,0.0
161.75,13283.92,-64.36,-72.82,51.8140115546,-11.3730899233,0.0
142.44,14065.97,-61.0,-76.18,47.0760723869,-12.596384765,0.0
125.0,14878.92,-59.4,-80.0,42.9471605553,-16.0145817078,0.0
109.22,15723.54,-58.84,-83.72,31.9855621382,-22.0983342184,0.0
95.0,16600.44,-57.53,-83.57,24.2518784952,-17.0129075776,0.0
82.25,17505.85,-59.31,-84.0,26.4898452478,-6.95936481582,0.0
70.98,18425.02,-60.34,-84.36,23.2276405139,-10.8559141983,0.0
61.22,19346.68,-60.1,-84.91,19.6904909978,-10.2502208226,0.0
52.81,20270.0,-59.06,-85.51,14.6153907114,-13.8259207429,0.0
45.57,21194.61,-58.68,-85.56,10.8000669949,-9.79290274781,0.0
39.33,22120.19,-57.88,-85.73,6.53875645157,-9.42206676618,0.0
33.97,23046.45,-55.88,-86.05,3.87270039302,-6.08360713118,0.0
29.37,23973.18,-55.22,-86.52,4.41990822833,-1.43099981498,0.0
25.41,24900.17,-53.61,-86.66,2.49052479186,4.68596873036,0.0
22.0,25827.33,-52.9,-86.87,-0.735270897679,3.7581217679,0.0
19.05,26754.56,-52.71,-87.38,-3.11205124133,1.2221065293,0.0
16.51,27681.82,-51.23,-87.61,-1.56414444534,6.14086089035,0.0
14.32,28609.09,-50.42,-88.76,3.49219467355,12.3247318799,0.0
12.43,29536.36,-48.43,-89.32,9.86547657992,7.48287796698,0.0


MEM = DETERMINISTIC
TIME = 160507/1500
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
972.79,420.5,13.42,-0.25,-1.97538172113,-4.26924564231,0.0
966.66,473.6,12.81,-0.59,-2.17969306841,-4.60285662156,0.0
959.12,539.27,12.15,-0.87,-2.34375391088,-4.67425380977,0.0
950.14,617.95,12.16,-6.76,-5.57523650239,-2.92954760685,0.0
939.74,710.1,12.33,-6.19,-6.8846416221,-2.27421179059,0.0
927.89,816.15,11.44,-3.07,-7.39760156405,-2.45655325318,0.0
914.58,936.53,10.48,-2.94,-7.86594624749,-3.25818161661,0.0
899.82,1071.68,9.75,-5.68,-8.63605941256,-3.26674035769,0.0
883.64,1222.02,9.03,-9.25,-9.52931449885,-3.54202720891,0.0
866.05,1387.97,7.86,-9.56,-10.2111052127,-4.87044734827,0.0
847.08,1569.95,6.37,-8.79,-11.1946223401,-6.84395847704,0.0
826.76,1768.36,4.66,-8.82,-11.7332318258,-8.84804742417,0.0
805.13,1983.62,2.96,-8.77,-10.6743152201,-10.6854991938,0.0
782.27,2216.12,1.6,-9.84,-7.15176692988,-11.5301253707,0.0
758.32,2466.26,1.06,-15.82,-1.68697465853,-11.677916258,0.0
733.39,2734.44,0.4,-22.74,1.93931237615,-12.3278761008,0.0
707.57,3021.02,-0.73,-25.12,3.69368764706,-14.7051869087,0.0
680.95,3326.4,-1.76,-23.57,6.38661466238,-20.4673076909,0.0
653.66,3650.96,-2.61,-21.9,9.04500937095,-23.0327978501,0.0
625.82,3995.08,-3.86,-23.22,8.6842539548,-23.067402984,0.0
597.51,4359.14,-5.48,-27.47,6.17288800131,-26.4845237344,0.0
568.78,4743.54,-8.1,-26.17,6.00154061089,-30.9328937101,0.0
539.71,5148.68,-10.97,-27.99,7.08737539693,-34.6806230428,0.0
510.41,5574.99,-13.7,-35.24,8.80327400355,-34.8669576951,0.0
480.99,6022.92,-17.2,-42.82,9.63382337206,-31.1218548513,0.0
451.52,6492.97,-21.27,-46.33,8.57562013403,-25.9911328517,0.0
422.1,6985.64,-25.47,-50.35,10.5193282235,-22.9550321332,0.0
392.91,7501.47,-29.03,-55.56,22.3326202996,-24.7246741984,0.0
364.18,8041.03,-31.75,-47.68,38.4975873503,-25.3748424662,0.0
336.04,8604.87,-35.62,-40.09,48.5135776751,-19.7683986265,0.0
308.49,9193.58,-40.54,-46.06,50.5764919151,-12.6476462756,0.0
281.56,9807.78,-46.42,-53.0,51.1210679616,-8.84851983237,0.0
255.33,10448.0,-52.69,-58.7,50.3295437281,-6.69751462825,0.0
230.0,11114.88,-57.52,-64.93,53.8161227363,-1.74765343751,0.0
205.77,11809.24,-62.53,-69.23,57.8495153496,-10.8575963913,0.0
182.79,12531.96,-66.54,-72.45,50.8096787961,-19.239925095,0.0
161.5,13283.92,-64.26,-73.47,50.9816695981,-15.6158543198,0.0
142.28,14065.97,-59.58,-77.44,44.1901637022,-15.4924943403,0.0
124.96,14878.92,-58.25,-83.83,35.943074706,-14.9175158031,0.0
109.25,15723.54,-58.32,-86.12,32.3911377885,-13.836041099,0.0
94.99,16600.44,-59.21,-84.64,30.265401917,-15.7417459239,0.0
82.17,17505.85,-60.03,-83.85,27.2151011227,-10.5724390008,0.0
70.91,18425.02,-59.83,-84.24,24.79322042,-4.6802460523,0.0
61.18,19346.68,-59.29,-84.94,20.5873784934,-8.25104058256,0.0
52.8,20270.0,-58.42,-85.54,11.6098780348,-19.0574105483,0.0
45.61,21194.61,-56.38,-85.48,5.34452545599,-14.1887948081,0.0
39.4,22120.19,-57.45,-85.68,9.22855601108,-0.667987296669,0.0
34.01,23046.45,-58.58,-86.13,6.40960630935,-2.85642189357,0.0
29.36,23973.18,-56.15,-86.52,-0.487648756847,-0.772577683145,0.0
25.41,24900.17,-52.09,-86.7,-1.63568229309,8.41485590975,0.0
22.01,25827.33,-51.9,-87.06,-2.01030538192,14.6946608334,0.0
19.09,26754.56,-49.96,-87.42,1.10945600478,16.9724163803,0.0
16.58,27681.82,-47.85,-87.97,1.62297273303,15.7589803449,0.0
14.41,28609.09,-47.0,-88.64,2.35332090282,10.2096108081,0.0
12.53,29536.36,-45.66,-88.93,0.714938889855,0.76855848209,0.0


MEM = DETERMINISTIC
TIME = 160507/1800
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
971.2,420.5,18.4,-2.44,-3.72713871561,-5.76127927922,0.0
965.18,473.6,17.73,-2.7,-3.85053704598,-5.93610934133,0.0
957.77,539.27,17.01,-2.91,-3.92453271231,-6.02711687906,0.0
948.94,617.95,16.16,-3.14,-4.01377432034,-6.13135422717,0.0
938.68,710.1,15.19,-3.38,-4.09503256518,-6.21752423097,0.0
926.96,816.15,14.09,-3.65,-4.1875401559,-6.31949128147,0.0
913.78,936.53,12.86,-3.94,-4.27840697625,-6.42248311079,0.0
899.14,1071.68,11.5,-4.24,-4.36410580129,-6.52887882218,0.0
883.05,1222.02,10.0,-4.55,-4.45168573891,-6.657386687,0.0
865.53,1387.97,8.37,-4.87,-4.52627438293,-6.79456651519,0.0
846.61,1569.95,6.58,-5.23,-4.62505834379,-7.00894426717,0.0
826.32,1768.36,4.8,-6.84,-4.81094289331,-7.53714487912,0.0
804.72,1983.62,3.19,-7.45,-4.99719045684,-8.65190012355,0.0
781.9,2216.12,2.08,-11.68,-4.35047229707,-10.8003460743,0.0
758.0,2466.26,1.58,-15.3,-1.33925736502,-12.9156312007,0.0
733.17,2734.44,1.77,-17.33,2.52403878505,-15.7581006672,0.0
707.55,3021.02,1.86,-17.83,6.96690801567,-17.9803744452,0.0
681.16,3326.4,0.44,-17.67,9.94864867752,-16.9029433013,0.0
654.06,3650.96,-1.0,-20.88,9.36557304019,-16.1629623354,0.0
626.33,3995.08,-2.98,-20.71,8.31542946531,-17.1173471743,0.0
598.06,4359.14,-5.2,-20.63,8.89257066738,-19.2100536366,0.0
569.36,4743.54,-7.61,-22.97,9.72764433684,-21.414661289,0.0
540.33,5148.68,-10.03,-28.27,10.9588389451,-23.5657040808,0.0
511.08,5574.99,-13.18,-32.39,13.3764813167,-24.2114751466,0.0
481.67,6022.92,-17.01,-36.67,15.4314144176,-22.4864619445,0.0
452.19,6492.97,-20.92,-42.22,16.7186794996,-20.8534013736,0.0
422.78,6985.64,-24.93,-49.77,18.2945827176,-21.082639589,0.0
393.57,7501.47,-29.06,-54.26,21.7957460055,-21.9407823576,0.0
364.71,8041.03,-33.2,-57.53,27.8660121768,-23.3409513748,0.0
336.37,8604.87,-36.99,-54.16,37.4165479102,-23.6446204423,0.0
308.69,9193.58,-40.82,-48.99,48.1451971098,-15.1801223391,0.0
281.74,9807.78,-46.26,-51.1,50.1437863395,-17.0703372907,0.0
255.53,10448.0,-52.15,-58.91,54.0664997385,-20.3545763042,0.0
230.21,11114.88,-57.5,-67.69,51.781885439,-21.4805309032,0.0
205.97,11809.24,-62.16,-69.72,50.1702356685,-17.5890294814,0.0
183.07,12531.96,-65.09,-71.36,52.5348233986,-10.3926469388,0.0
161.83,13283.92,-64.04,-72.98,51.1404070686,-14.0960183259,0.0
142.5,14065.97,-61.55,-79.54,41.3739163839,-12.6019143352,0.0
125.03,14878.92,-59.36,-85.17,39.3043173754,-7.55459092398,0.0
109.31,15723.54,-57.01,-86.23,36.9072055465,-10.2838489637,0.0
